ClassName,Name,Description,DefaultValue,Required
org.openapitools.codegen.languages.SwiftClientCodegen,podAuthors,Authors used for Podspec,,
org.openapitools.codegen.languages.SwiftClientCodegen,podSocialMediaURL,Social Media URL used for Podspec,,
org.openapitools.codegen.languages.SwiftClientCodegen,podDocsetURL,Docset URL used for Podspec,,
org.openapitools.codegen.languages.SwiftClientCodegen,podLicense,License used for Podspec,,
org.openapitools.codegen.languages.SwiftClientCodegen,podHomepage,Homepage used for Podspec,,
org.openapitools.codegen.languages.SwiftClientCodegen,podSummary,Summary used for Podspec,,
org.openapitools.codegen.languages.SwiftClientCodegen,podDescription,Description used for Podspec,,
org.openapitools.codegen.languages.SwiftClientCodegen,podScreenshots,Screenshots used for Podspec,,
org.openapitools.codegen.languages.SwiftClientCodegen,podDocumentationURL,Documentation URL used for Podspec,,
org.openapitools.codegen.languages.SwiftClientCodegen,swiftUseApiNamespace,Flag to make all the API classes inner-class of {{projectName}}API,,
org.openapitools.codegen.languages.SwiftClientCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,supportsES6,Generate code that conforms to ES6.,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,npmName,The name under which you want to publish generated npm package. Required to generate a full angular package,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,npmVersion,The version of your npm package. Default is '1.0.0',,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,npmRepository,Use this property to set an url your private npmRepo in the package.json,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,snapshot,When setting this property to true the version will be suffixed with -SNAPSHOT.yyyyMMddHHmm,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,withInterfaces,Setting this property to true will generate interfaces next to the default class implementations.,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,taggedUnions,Use discriminators to create tagged unions instead of extending interfaces.,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,providedInRoot,Use this property to provide Injectables in root (it is only valid in angular version greater or equal to 6.0.0).,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,ngVersion,The version of Angular. Default is '4.3',,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,serviceSuffix,The suffix of the generated service. Default is 'Service'.,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,serviceFileSuffix,The suffix of the file of the generated service (service<suffix>.ts). Default is '.service'.,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,modelSuffix,The suffix of the generated model. Default is ''.,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,modelFileSuffix,The suffix of the file of the generated model (model<suffix>.ts). Default is ''.,,
org.openapitools.codegen.languages.TypeScriptAngularClientCodegen,fileNaming,"Naming convention for the output files: 'camelCase', 'kebab-case'. Default is 'camelCase'.",,
org.openapitools.codegen.languages.TypeScriptAngularJsClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.TypeScriptAngularJsClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.TypeScriptAngularJsClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.TypeScriptAngularJsClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.TypeScriptAngularJsClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
org.openapitools.codegen.languages.TypeScriptAngularJsClientCodegen,supportsES6,Generate code that conforms to ES6.,,
org.openapitools.codegen.languages.TypeScriptAureliaClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.TypeScriptAureliaClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.TypeScriptAureliaClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.TypeScriptAureliaClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.TypeScriptAureliaClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
org.openapitools.codegen.languages.TypeScriptAureliaClientCodegen,supportsES6,Generate code that conforms to ES6.,,
org.openapitools.codegen.languages.TypeScriptAureliaClientCodegen,npmName,The name under which you want to publish generated npm package,,
org.openapitools.codegen.languages.TypeScriptAureliaClientCodegen,npmVersion,The version of your npm package,,
org.openapitools.codegen.languages.TypeScriptAxiosClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.TypeScriptAxiosClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.TypeScriptAxiosClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.TypeScriptAxiosClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.TypeScriptAxiosClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
org.openapitools.codegen.languages.TypeScriptAxiosClientCodegen,supportsES6,Generate code that conforms to ES6.,,
org.openapitools.codegen.languages.TypeScriptAxiosClientCodegen,npmName,The name under which you want to publish generated npm package,,
org.openapitools.codegen.languages.TypeScriptAxiosClientCodegen,npmVersion,The version of your npm package,,
org.openapitools.codegen.languages.TypeScriptAxiosClientCodegen,npmRepository,Use this property to set an url your private npmRepo in the package.json,,
org.openapitools.codegen.languages.TypeScriptAxiosClientCodegen,snapshot,When setting this property to true the version will be suffixed with -SNAPSHOT.yyyyMMddHHmm,,
org.openapitools.codegen.languages.TypeScriptAxiosClientCodegen,withInterfaces,Setting this property to true will generate interfaces next to the default class implementations.,,
org.openapitools.codegen.languages.TypeScriptFetchClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.TypeScriptFetchClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.TypeScriptFetchClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.TypeScriptFetchClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.TypeScriptFetchClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
org.openapitools.codegen.languages.TypeScriptFetchClientCodegen,supportsES6,Generate code that conforms to ES6.,,
org.openapitools.codegen.languages.TypeScriptFetchClientCodegen,npmName,The name under which you want to publish generated npm package,,
org.openapitools.codegen.languages.TypeScriptFetchClientCodegen,npmVersion,The version of your npm package,,
org.openapitools.codegen.languages.TypeScriptFetchClientCodegen,npmRepository,Use this property to set an url your private npmRepo in the package.json,,
org.openapitools.codegen.languages.TypeScriptFetchClientCodegen,snapshot,When setting this property to true the version will be suffixed with -SNAPSHOT.yyyyMMddHHmm,,
org.openapitools.codegen.languages.TypeScriptFetchClientCodegen,withInterfaces,Setting this property to true will generate interfaces next to the default class implementations.,,
org.openapitools.codegen.languages.TypeScriptInversifyClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.TypeScriptInversifyClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.TypeScriptInversifyClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
